No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
11,CH05,11,CH05-011,CH05-011,【シニアの健康】毎年受ける人間ドック。「来年もここで会いましょう」が合言葉だったのに、その日、彼が現れることはなかった…。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/011/content/assembled.md,✅完了,4402,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,人間ドックで始まる恋…「来年また」の約束が、彼からの最後の手紙に,An empty hospital waiting room for health checkups. A single chair is illuminated by the morning sun. A sense of longing and loss. melancholic and poignant atmosphere.,カレンダーを破るようなデザイン。去年の日付のページには二人の笑顔のイラスト、今年の日付のページは空白で、そこにタイトルを配置する。「最後の手紙」の部分は、涙で滲んだような文字にする。,,,"1. An elderly man and woman chatting and laughing in a hospital waiting room. --ar 16:9 <br> 2. They are comparing their less-than-ideal health checkup results and making fun of each other. --ar 16:9 <br> 3. They wave goodbye at the hospital entrance, saying ""See you next year!"" --ar 16:9 <br> 4. A year later, the woman is in the same waiting room, looking at the empty chair next to her. --ar 16:9 <br> 5. She keeps looking at the door, but he doesn't appear. --ar 16:9 <br> 6. The woman at home, looking worried. --ar 16:9 <br> 7. A letter arrives in the mail for her. --ar 16:9 <br> 8. Her hands are trembling as she reads the letter. It's from him. --ar 16:9 <br> 9. Tears fall onto the letter, which explains his illness and thanks her for being his ""health checkup friend"". --ar 16:9 <br> 10. The woman is back at the hospital waiting room a year later, placing a single flower on the chair where he used to sit. --ar 16:9",,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/011/content/assembled.md,段1(4文字) 段2(6文字) 段3(7文字) 段4(8文字)<br> 73歳裏切り 約束したのに… 届いた絶縁状 弄ばれただけ？,,"A striking YouTube thumbnail, aspect ratio 16:9. On the right, a highly detailed close-up portrait of a Japanese woman in her 70s, her face utterly heartbroken and betrayed, tears welling in her gentle eyes. Her trembling hand clutches a single, stark white sheet of paper (the ""絶縁状"") tightly. Her soft, white hair is cut short and neat. The background is a sterile, blurred hospital waiting room. The left half is a solid black rectangle for text overlay. The mood is poignant and deeply sad. photorealistic, cinematic quality.",再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
12,CH05,12,CH05-012,CH05-012,【家庭菜園】きゅうりの育て方で大喧嘩した、隣の畑の頑固おやじ。「俺のやり方が絶対だ！」と言い張る彼が、こっそり私の畑に肥料をやるのを見てしまった。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/012/content/assembled.md,✅完了,3779,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,隣の畑の頑固おやじと大喧嘩！…でも彼は毎晩こっそり私の野菜に「恋」をあげていた,"A lush community garden (shimin-nouen) in the summer. An elderly man is secretly putting fertilizer on his neighbor's vegetable patch at dusk. a humorous, tsundere, and heartwarming atmosphere.",野菜のイラストでフレームを作る。タイトルは土で書いたような、温かみのあるフォント。「恋」の文字だけ、真っ赤なトマトのようにデザインする。,,,"1. An elderly woman proudly looking at her small vegetable garden. --ar 16:9 <br> 2. An elderly man next door, with a grumpy face, criticizing her farming methods. --ar 16:9 <br> 3. They are having a comical argument, pointing fingers at each other's cucumbers. --ar 16:9 <br> 4. The woman is hiding behind a bush at sunset, spying on the man. --ar 16:9 <br> 5. She sees him lovingly tending to her plants, thinking she's not there. --ar 16:9 <br> 6. The next day, her vegetables look much healthier, and she looks at the man with a knowing smile. --ar 16:9 <br> 7. She offers him one of her perfectly grown tomatoes, and he accepts it, blushing. --ar 16:9 <br> 8. They are sitting on the edge of their gardens, sharing freshly picked vegetables. --ar 16:9 <br> 9. He is teaching her how to properly support a tomato plant, this time gently. --ar 16:9 <br> 10. Their two gardens, side by side, thriving under the sun. --ar 16:9",,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/012/content/assembled.md,段1(4文字) 段2(6文字) 段3(7文字) 段4(8文字)<br> 65歳恐怖 あのオヤジが… 毎晩私の畑に… 何か埋めてるの？,,"A striking YouTube thumbnail, aspect ratio 16:9. On the right, a highly detailed close-up portrait of a Japanese woman in her mid 60s. She is peeking from behind a cluster of tall, green sunflowers. Her face shows a mix of suspicion, fear, and a dawning sense of horror. Her eyes are narrowed, intently fixed on an unseen spot. She wears a wide-brimmed gardening hat and a practical navy blue work shirt (samue). The background is a blurred vegetable garden at dusk, shadows lengthening. The left half is a solid black rectangle for text overlay. The mood is mysterious and highly suspenseful. photorealistic, cinematic quality.",再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
13,CH05,13,CH05-013,CH05-013,【俳句の会】「老いらくの恋、恥ずかしき、蟬しぐれ」と詠んだ私。選者の先生が「素晴らしい句だ。…私のことですかな？」と、静かに微笑んだ。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/013/content/assembled.md,✅完了,3362,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,私の俳句に「これは私のこと？」と聞いてきた先生（78歳）…静かな恋が始まった,"A traditional Japanese room with tatami mats, where a haiku gathering is taking place. An elderly male teacher is looking at an elderly female student with a meaningful smile. a quiet, literary, and deeply romantic atmosphere.",和紙の短冊に縦書きでタイトルを書いたようなデザイン。筆文字のフォントを使い、上品で文学的な雰囲気を出す。紅葉や鈴虫のイラストを添える。,,,"1. A group of elderly people sitting in seiza, seriously thinking about haiku. --ar 16:9 <br> 2. An elderly woman writing on a tanzaku (paper strip) with a brush. --ar 16:9 <br> 3. The haiku teacher, a distinguished-looking elderly man, reading the poems aloud. --ar 16:9 <br> 4. He pauses after reading the woman's poem, looking thoughtful. --ar 16:9 <br> 5. He praises her poem in front of everyone, and she blushes. --ar 16:9 <br> 6. After the gathering, he approaches her while she is packing up. --ar 16:9 <br> 7. They are walking together through a Japanese garden near the community center. --ar 16:9 <br> 8. He gives her a book of his own haiku as a gift. --ar 16:9 <br> 9. A close-up of a page in the book, where a poem about a late-blooming flower is circled. --ar 16:9 <br> 10. They are sitting on a bench, not talking, but simply enjoying the moment and the sound of cicadas. --ar 16:9",,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/013/content/assembled.md,段1(4文字) 段2(6文字) 段3(7文字) 段4(8文字)<br> 78歳老後の罠 あの先生が… 私の年金を狙う ロマンス詐欺？,,"A striking YouTube thumbnail, aspect ratio 16:9. On the right, a highly detailed close-up portrait of an intelligent, elegantly dressed Japanese woman in her late 70s. She wears a beautiful silk kimono with a subtle pattern. Her face is a mask of worry, confusion, and dawning suspicion, her brow deeply furrowed. Her hand is subtly touching her wallet or purse (not fully in frame). The background is a blurred, traditional Japanese room with shoji screens. The left half is a solid black rectangle for text overlay. The mood is literary, suspicious, and dangerous. photorealistic, cinematic quality.",再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
14,CH05,14,CH05-014,CH05-014,【カラオケ】スナックでいつもデュエットする相手。「銀座の恋の物語」を歌う時だけ、彼は役者になる。でも、その夜「これは本気だよ」と手を握ってきた。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/014/content/assembled.md,✅完了,3710,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/014/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
15,CH05,15,CH05-015,CH05-015,【ペットロス】愛犬を亡くし、悲しみに暮れる私。動物霊園でいつも会う彼も、愛猫を亡くしたばかりだった。「あの子たち、今頃虹の橋で友達になってるかな」,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/015/content/assembled.md,✅完了,3755,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/015/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
16,CH05,16,CH05-016,CH05-016,【バスツアー】一人で参加した日帰りバスツアー。隣の席になった無口な彼が、サービスエリアで私のために「みたらし団子」を買ってきてくれた。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/016/content/assembled.md,✅完了,3889,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/016/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
17,CH05,17,CH05-017,CH05-017,【秘密の共有】「この店、潰れちゃうんだって」行きつけの喫茶店のマスターにそう告げられた夜。同じく常連だった彼と「二人だけの秘密にしよう」と約束した。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/017/content/assembled.md,✅完了,3480,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/017/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
18,CH05,18,CH05-018,CH05-018,【再就職】66歳、清掃のパートで再就職。指導係は、私より年下の62歳。「あなた、手際が悪いわね」と厳しい彼女に、なぜか惹かれてしまった。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/018/content/assembled.md,✅完了,3409,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/018/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
19,CH05,19,CH05-019,CH05-019,【ボランティア】地域のゴミ拾いボランティア。「こんなことしても、街は綺麗にならんよ」と皮肉ばかり言う彼が、誰よりも熱心にゴミを拾っていた。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/019/content/assembled.md,✅完了,3583,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/019/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
20,CH05,20,CH05-020,CH05-020,【図書館の奇跡】いつも同じ席で歴史小説を読んでいる彼。ある日、私が返却した本を、彼が借りていった。本の最終ページに、感想を書いたメモを挟んでみたら…。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/020/content/assembled.md,✅完了,3675,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/020/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
21,CH05,21,CH05-021,CH05-021,【料理教室】「味が濃すぎる！」と私の料理を酷評した料理研究家の先生。でも、教室の後「君の作る肉じゃが、オフクロの味に似てる」と照れながら言った。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/021/content/assembled.md,✅完了,3046,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/021/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
22,CH05,22,CH05-022,CH05-022,【思い出の場所】閉園する遊園地。40年前に妻と来たメリーゴーランドの前で、一人涙ぐんでいると「あなたも、お別れを言いに？」と、同じく一人の女性に声をかけられた。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/022/content/assembled.md,✅完了,3816,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/022/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
23,CH05,23,CH05-023,CH05-023,【カメラ】野鳥の撮影が趣味の私。最高のシャッターチャンスを狙っていたら、ファインダーの先に、いつも見かける彼が、鳥に餌をやっている姿が…。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/023/content/assembled.md,✅完了,2924,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/023/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
24,CH05,24,CH05-024,CH05-024,【朗読】69歳、詐欺に遭って全財産を失った。「もう死のう」と海に来たら、同じく、事業に失敗したという彼と出会った。「死ぬ前に、ラーメンでも食うか」,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/024/content/assembled.md,✅完了,2878,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/024/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
25,CH05,25,CH05-025,CH05-025,【年の差】娘が再婚した相手は、私より2歳年下だった。「お義母さん、なんて呼ばないで。…由美子さん」と彼に呼ばれるたび、いけないと分かっているのに…。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/025/content/assembled.md,✅完了,2726,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/025/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
26,CH05,26,CH05-026,CH05-026,【お遍路】亡き夫の供養のため、一人で始めたお遍路の旅。雨宿りしたお堂で出会ったのは、同じく妻を亡くしたという彼だった。「あと八十七箇所、一緒に歩きませんか」,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/026/content/assembled.md,✅完了,3333,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/026/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
27,CH05,27,CH05-027,CH05-027,【ドローン】孫へのプレゼントで買ったドローンに、私がハマってしまった。空撮仲間と集まる公園で、いつも的確なアドバイスをくれる師匠（74歳）を、いつしか目で追っていた。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/027/content/assembled.md,✅完了,3469,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/027/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
28,CH05,28,CH05-028,CH05-028,【歴史】城跡巡りが趣味の私。石垣の前で熱く語り合えるのは、いつも会う彼だけだった。「この城で、落ち合いませんか」まるで戦国時代の密会のようで…。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/028/content/assembled.md,✅完了,2942,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/028/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
29,CH05,29,CH05-029,CH05-029,【シェアハウス】子供も独立し、広い家を持て余した私が始めたシニア向けシェアハウス。最後の入居者は、20年前に離婚した元夫だった。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/029/content/assembled.md,✅完了,2880,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/029/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
30,CH05,30,CH05-030,CH05-030,【夫婦の秘密】結婚45年目、夫の書斎で見つけた交換日記。そこには、私に言えなかった「愛してる」の言葉が、毎日綴られていた。,script_validated,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/030/content/assembled.md,✅完了,3835,2025-10-29 21:44:52,,,,,50〜70代で、家族役割や仕事を一段落させたあとも心が若く、もう一度恋やパートナーシップを楽しみたいと願うシニア。,,,,,,待機中,,,,,,,,,,/Users/dd/10_YouTube_Automation/factory_commentary/workspaces/scripts/CH05/030/content/assembled.md,,,,再婚,家族の距離,市民大学,アタッチメント,第二の恋に踏み出す勇気が出る,夕焼けのバス停,大人の恋をもう一度楽しむための小さな勇気を届けます。,"・第二の恋に踏み出すステップ
・家族へ伝える言葉"
