No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
11,CH14,11,CH14-011,CH14-011,【健康不安】体の不安に飲まれる｜不安の増やし方をやめろ,topic_research: pending,,workspaces/scripts/CH14/011/content/assembled.md,未着手,7935,2025-12-17 10:09:54,絶対NG,静まる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,体の不安,,,,,,,workspaces/scripts/CH14/011/content/assembled.md,,,,健康不安,,,,静まる,,,
12,CH14,12,CH14-012,CH14-012,【お金不安】お金が怖くて握りしめる｜握るほど苦しい,topic_research: pending,,workspaces/scripts/CH14/012/content/assembled.md,未着手,8610,2025-12-17 10:09:54,やるほど逆効果,整う,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,お金の恐れ,,,,,,,workspaces/scripts/CH14/012/content/assembled.md,,,,お金不安,,,,整う,,,
13,CH14,13,CH14-013,CH14-013,【家族】家族を変えたい気持ち｜変えたいのは不安,topic_research: pending,,workspaces/scripts/CH14/013/content/assembled.md,未着手,7832,2025-12-17 10:09:54,絶対NG,終わる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,家族を変える,,,,,,,workspaces/scripts/CH14/013/content/assembled.md,,,,家族,,,,終わる,,,
14,CH14,14,CH14-014,CH14-014,【孤独】予定で孤独を誤魔化す｜誤魔化すほど増える,topic_research: pending,,workspaces/scripts/CH14/014/content/assembled.md,未着手,7892,2025-12-17 10:09:54,放置は危険,薄まる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,予定づめ,,,,,,,workspaces/scripts/CH14/014/content/assembled.md,,,,孤独,,,,薄まる,,,
15,CH14,15,CH14-015,CH14-015,【後悔】言い返せなかった悔しさ｜悔しさをほどく,topic_research: pending,,workspaces/scripts/CH14/015/content/assembled.md,未着手,8267,2025-12-17 10:09:54,そのまま損,ほどける,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,言えなかった,,,,,,,workspaces/scripts/CH14/015/content/assembled.md,,,,後悔,,,,ほどける,,,
16,CH14,16,CH14-016,CH14-016,【執着】正しさへの執着｜正しさが人を壊す,topic_research: pending,,workspaces/scripts/CH14/016/content/assembled.md,未着手,7816,2025-12-17 10:09:54,絶対NG,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,正しさ執着,,,,,,,workspaces/scripts/CH14/016/content/assembled.md,,,,執着,,,,軽くなる,,,
17,CH14,17,CH14-017,CH14-017,【怒り】昔の人間関係が許せない｜切るのは相手じゃない,topic_research: pending,,workspaces/scripts/CH14/017/content/assembled.md,未着手,7827,2025-12-17 10:09:54,恨みは毒,切れる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,昔の相手,,,,,,,workspaces/scripts/CH14/017/content/assembled.md,,,,怒り,,,,切れる,,,
18,CH14,18,CH14-018,CH14-018,【比較】自分だけ遅れた感覚｜遅れてないのに苦しい,topic_research: pending,,workspaces/scripts/CH14/018/content/assembled.md,未着手,7823,2025-12-17 10:09:54,勘違い,楽になる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,遅れた感覚,,,,,,,workspaces/scripts/CH14/018/content/assembled.md,,,,比較,,,,楽になる,,,
19,CH14,19,CH14-019,CH14-019,【不安】見通しが立たない｜見通しを求めるほど苦しい,topic_research: pending,,workspaces/scripts/CH14/019/content/assembled.md,未着手,7851,2025-12-17 10:09:54,やるほど逆効果,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,見通し不安,,,,,,,workspaces/scripts/CH14/019/content/assembled.md,,,,不安,,,,軽くなる,,,
20,CH14,20,CH14-020,CH14-020,【執着】手放すと冷たくなる?｜手放しは慈悲だ,topic_research: pending,,workspaces/scripts/CH14/020/content/assembled.md,未着手,7894,2025-12-17 10:09:54,勘違い,慈悲です,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,手放し,,,,,,,workspaces/scripts/CH14/020/content/assembled.md,,,,執着,,,,慈悲です,,,
21,CH14,21,CH14-021,CH14-021,【物】物が増えるほど心が重い｜減らす順番,topic_research: pending,,workspaces/scripts/CH14/021/content/assembled.md,未着手,7856,2025-12-17 10:09:54,放置は危険,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,物の山,,,,,,,workspaces/scripts/CH14/021/content/assembled.md,,,,物,,,,軽くなる,,,
22,CH14,22,CH14-022,CH14-022,【過去】昔の失敗が刺さり続ける｜刺さる場所を抜く,topic_research: pending,,workspaces/scripts/CH14/022/content/assembled.md,未着手,7851,2025-12-17 10:09:54,刺さるな,抜ける,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,昔の失敗,,,,,,,workspaces/scripts/CH14/022/content/assembled.md,,,,過去,,,,抜ける,,,
23,CH14,23,CH14-023,CH14-023,【承認】認められたい苦しさ｜承認の鎖を外す,topic_research: pending,,workspaces/scripts/CH14/023/content/assembled.md,未着手,7898,2025-12-17 10:09:54,そのまま損,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,認められたい,,,,,,,workspaces/scripts/CH14/023/content/assembled.md,,,,承認,,,,軽くなる,,,
24,CH14,24,CH14-024,CH14-024,【恨み】許せない気持ちが正しいと思う人へ｜正しさは毒,topic_research: pending,,workspaces/scripts/CH14/024/content/assembled.md,未着手,7885,2025-12-17 10:09:54,絶対NG,壊れる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,正しさ,,,,,,,workspaces/scripts/CH14/024/content/assembled.md,,,,恨み,,,,壊れる,,,
25,CH14,25,CH14-025,CH14-025,【孤独】ひとりが怖くて誰かに合わせる｜合わせるほど弱る,topic_research: pending,,workspaces/scripts/CH14/025/content/assembled.md,未着手,7838,2025-12-17 10:09:54,やるほど逆効果,守れる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,合わせ癖,,,,,,,workspaces/scripts/CH14/025/content/assembled.md,,,,孤独,,,,守れる,,,
26,CH14,26,CH14-026,CH14-026,【不安】不安を消そうとするほど増える｜消さずに扱え,topic_research: pending,,workspaces/scripts/CH14/026/content/assembled.md,未着手,7814,2025-12-17 10:09:54,戦うな,楽になる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,不安と,,,,,,,workspaces/scripts/CH14/026/content/assembled.md,,,,不安,,,,楽になる,,,
27,CH14,27,CH14-027,CH14-027,【執着】手放したいのに離れない｜離れない理由は一つ,topic_research: pending,,workspaces/scripts/CH14/027/content/assembled.md,未着手,8172,2025-12-17 10:09:54,放置は危険,切れる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,離れない執着,,,,,,,workspaces/scripts/CH14/027/content/assembled.md,,,,執着,,,,切れる,,,
28,CH14,28,CH14-028,CH14-028,【後悔】取り返せない時間が苦しい｜時間の鎖を外す,topic_research: pending,,workspaces/scripts/CH14/028/content/assembled.md,未着手,7829,2025-12-17 10:09:54,そのまま損,軽くなる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,時間の後悔,,,,,,,workspaces/scripts/CH14/028/content/assembled.md,,,,後悔,,,,軽くなる,,,
29,CH14,29,CH14-029,CH14-029,【寂しさ】寂しさを敵にするほど辛い｜味方に変える,topic_research: pending,,workspaces/scripts/CH14/029/content/assembled.md,未着手,7849,2025-12-17 10:09:54,勘違い,楽になる,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,寂しさ,,,,,,,workspaces/scripts/CH14/029/content/assembled.md,,,,寂しさ,,,,楽になる,,,
30,CH14,30,CH14-030,CH14-030,【救い】執着がほどける最後の視点｜残るのは安心,topic_research: pending,,workspaces/scripts/CH14/030/content/assembled.md,未着手,7795,2025-12-17 10:09:54,放置は危険,ほどける,,執着（過去/恨み/比較/お金）をほどく順番を提示する。,60代以降。後悔・恨み・比較・お金不安など、頭から離れない執着で苦しく、ほどける順番が知りたい人。,固定アウトライン(8パート): 1共感+結論予告→2生活シーン→3原因→4ブッダ翻訳→5史実→6実践3ステップ→7落とし穴→8締め,,,,,,,,執着の癖,,,,,,,workspaces/scripts/CH14/030/content/assembled.md,,,,救い,,,,ほどける,,,
