No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
11,CH20,11,CH20-011,CH20-011,【人間関係】家族に振り回される人へ｜最初にやめる一言｜第11夜,topic_research: pending,,workspaces/scripts/CH20/011/content/assembled.md,,,2025-12-22 06:51:01,限界です,楽になる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『家族』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の家族を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 正語の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,楽になる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,家族を静かに整える夜話。,,【人間関係】家族に振り回される人へ｜最初にやめる一言｜第11夜,workspaces/scripts/CH20/011/content/assembled.md,,,,家族,介護疲れ,夜の台所,正語,楽,荷物,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
12,CH20,12,CH20-012,CH20-012,【人間関係】人の目が怖い｜怖さの正体はこれ｜第12夜,topic_research: pending,,workspaces/scripts/CH20/012/content/assembled.md,,,2025-12-22 06:51:01,それ、勘違い,軽くなる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『人の目』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の人の目を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 無我の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,軽くなる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,人の目を静かに整える夜話。,,【人間関係】人の目が怖い｜怖さの正体はこれ｜第12夜,workspaces/scripts/CH20/012/content/assembled.md,,,,人の目,評価,外出前,無我,軽い,鏡,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
13,CH20,13,CH20-013,CH20-013,【人間関係】善意で口を出すほど嫌われる｜やめる一言｜第13夜,topic_research: pending,,workspaces/scripts/CH20/013/content/assembled.md,,,2025-12-22 06:51:01,絶対NG,軽くなる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『口出し』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の口出しを一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 正語の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,軽くなる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,口出しを静かに整える夜話。,,【人間関係】善意で口を出すほど嫌われる｜やめる一言｜第13夜,workspaces/scripts/CH20/013/content/assembled.md,,,,口出し,善意,家族,正語,軽くなる,火に油,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
14,CH20,14,CH20-014,CH20-014,【人間関係】距離が近いほど苦しい｜心を守る線引き｜第14夜,topic_research: pending,,workspaces/scripts/CH20/014/content/assembled.md,,,2025-12-22 06:51:01,放置は危険,守れる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『境界線』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の境界線を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 慈悲の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,守れる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,境界線を静かに整える夜話。,,【人間関係】距離が近いほど苦しい｜心を守る線引き｜第14夜,workspaces/scripts/CH20/014/content/assembled.md,,,,境界線,近すぎる,職場,慈悲,守れる,門,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
15,CH20,15,CH20-015,CH20-015,【人間関係】嫌味に反応してしまう夜｜反応しない技術｜第15夜,topic_research: pending,,workspaces/scripts/CH20/015/content/assembled.md,,,2025-12-22 06:51:01,やるほど逆,静まる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『イライラ』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜のイライラを一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 観察の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,静まる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,イライラを静かに整える夜話。,,【人間関係】嫌味に反応してしまう夜｜反応しない技術｜第15夜,workspaces/scripts/CH20/015/content/assembled.md,,,,イライラ,反応,夜,観察,静まる,雲,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
16,CH20,16,CH20-016,CH20-016,【人間関係】断れない人へ｜角を立てない終わらせ方｜第16夜,topic_research: pending,,workspaces/scripts/CH20/016/content/assembled.md,,,2025-12-22 06:51:01,そのまま損,断てる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『断れない』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の断れないを一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 中道の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,断てる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,断れないを静かに整える夜話。,,【人間関係】断れない人へ｜角を立てない終わらせ方｜第16夜,workspaces/scripts/CH20/016/content/assembled.md,,,,断れない,罪悪感,電話,中道,断てる,糸をほどく,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
17,CH20,17,CH20-017,CH20-017,【人間関係】家族に振り回される人へ｜最初にやめる一言｜第17夜,topic_research: pending,,workspaces/scripts/CH20/017/content/assembled.md,,,2025-12-22 06:51:01,限界です,楽になる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『家族』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の家族を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 正語の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,楽になる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,家族を静かに整える夜話。,,【人間関係】家族に振り回される人へ｜最初にやめる一言｜第17夜,workspaces/scripts/CH20/017/content/assembled.md,,,,家族,介護疲れ,夜の台所,正語,楽,荷物,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
18,CH20,18,CH20-018,CH20-018,【人間関係】人の目が怖い｜怖さの正体はこれ｜第18夜,topic_research: pending,,workspaces/scripts/CH20/018/content/assembled.md,,,2025-12-22 06:51:01,それ、勘違い,軽くなる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『人の目』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の人の目を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 無我の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,軽くなる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,人の目を静かに整える夜話。,,【人間関係】人の目が怖い｜怖さの正体はこれ｜第18夜,workspaces/scripts/CH20/018/content/assembled.md,,,,人の目,評価,外出前,無我,軽い,鏡,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
19,CH20,19,CH20-019,CH20-019,【人間関係】善意で口を出すほど嫌われる｜やめる一言｜第19夜,topic_research: pending,,workspaces/scripts/CH20/019/content/assembled.md,,,2025-12-22 06:51:01,絶対NG,軽くなる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『口出し』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の口出しを一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 正語の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,軽くなる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,口出しを静かに整える夜話。,,【人間関係】善意で口を出すほど嫌われる｜やめる一言｜第19夜,workspaces/scripts/CH20/019/content/assembled.md,,,,口出し,善意,家族,正語,軽くなる,火に油,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
20,CH20,20,CH20-020,CH20-020,【人間関係】距離が近いほど苦しい｜心を守る線引き｜第20夜,topic_research: pending,,workspaces/scripts/CH20/020/content/assembled.md,,,2025-12-22 06:51:01,放置は危険,守れる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『境界線』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の境界線を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 慈悲の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,守れる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,境界線を静かに整える夜話。,,【人間関係】距離が近いほど苦しい｜心を守る線引き｜第20夜,workspaces/scripts/CH20/020/content/assembled.md,,,,境界線,近すぎる,職場,慈悲,守れる,門,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
21,CH20,21,CH20-021,CH20-021,【人間関係】嫌味に反応してしまう夜｜反応しない技術｜第21夜,topic_research: pending,,workspaces/scripts/CH20/021/content/assembled.md,,,2025-12-22 06:51:01,やるほど逆,静まる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『イライラ』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜のイライラを一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 観察の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,静まる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,イライラを静かに整える夜話。,,【人間関係】嫌味に反応してしまう夜｜反応しない技術｜第21夜,workspaces/scripts/CH20/021/content/assembled.md,,,,イライラ,反応,夜,観察,静まる,雲,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
22,CH20,22,CH20-022,CH20-022,【人間関係】断れない人へ｜角を立てない終わらせ方｜第22夜,topic_research: pending,,workspaces/scripts/CH20/022/content/assembled.md,,,2025-12-22 06:51:01,そのまま損,断てる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『断れない』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の断れないを一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 中道の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,断てる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,断れないを静かに整える夜話。,,【人間関係】断れない人へ｜角を立てない終わらせ方｜第22夜,workspaces/scripts/CH20/022/content/assembled.md,,,,断れない,罪悪感,電話,中道,断てる,糸をほどく,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
23,CH20,23,CH20-023,CH20-023,【人間関係】家族に振り回される人へ｜最初にやめる一言｜第23夜,topic_research: pending,,workspaces/scripts/CH20/023/content/assembled.md,,,2025-12-22 06:51:01,限界です,楽になる,,人間関係の苦しみを、ブッダの視点で整える。 今夜は『家族』を静かにほどき、眠りへ向かう視点を渡す。,30〜70代。家族・職場・近しい人との摩耗で疲れ、角を立てずに距離と心を整えたい人。,"導入: 夜の家族を一つの場面で描写し、安心のゴールを予告。
本編: 人間関係の物語や具体例で状況を立体化。
解説: 正語の視点で『なぜ苦しいのか』を一つに絞って説明。
実践: 今夜できる一手を短く具体化。
締め: 余韻を残して静かに終える。",,,,,,,,楽になる,"soft warm living room at night, tea cup, gentle lamp light, ink wash + amber highlights, calm, 16:9, no text, no watermark, no logo",上に強めの短文、下に優しい結論。背景は夜のリビング。,,家族を静かに整える夜話。,,【人間関係】家族に振り回される人へ｜最初にやめる一言｜第23夜,workspaces/scripts/CH20/023/content/assembled.md,,,,家族,介護疲れ,夜の台所,正語,楽,荷物,争わずに、心を軽く。,・距離の取り方<br>・言い換えの一手
