No.,チャンネル,動画番号,動画ID,台本番号,タイトル,進捗,作成フラグ,台本,品質チェック結果,文字数,更新日時,サムネタイトル上,サムネタイトル下,サムネ画像プロンプト（URL・テキスト指示込み）,企画意図,ターゲット層,具体的な内容（話の構成案）,DALL-Eプロンプト（URL・テキスト指示込み）,台本本文（冒頭サンプル）,音声整形,音声検証,音声生成,音声品質,納品,サムネタイトル,AI向け画像生成プロンプト (背景用),テキスト配置・デザイン指示 (人間/ツール向け),サムネ用DALL-Eプロンプト（URL・テキスト指示込み）,内容,動画内挿絵AI向けプロンプト（10個）,内容（企画要約）,台本パス,GPT用プロンプト（日本人シニア女性）,台本本文,GPT用プロンプト（日本人シニア女性）_1,悩みタグ_メイン,悩みタグ_サブ,ライフシーン,キーコンセプト,ベネフィット一言,たとえ話イメージ,説明文_リード,説明文_この動画でわかること
11,CH19,011,CH19-011,CH19-011,わらしべ長者｜ゆっくり巡る運,topic_research: pending,,workspaces/scripts/CH19/011/content/assembled.md,未完了,,2025-12-23 23:43:33,わらしべ,ゆっくり巡る,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「わらしべ」を入口に、落ち着く方向へ静かに運びます。最後は 焦らず一歩 を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 田舎道の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 巡りを一言だけ添える（押しつけない）。
今夜の一手: 焦らず一歩
締め: 静かにおやすみへ。",,,,,,,,わらしべ ゆっくり巡る,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet countryside path, straw, soft light, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 田舎道の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 巡りを一言だけ添える（押しつけない）。
今夜の一手: 焦らず一歩
締め: 静かにおやすみへ。",,わらしべ長者｜ゆっくり巡る運,workspaces/scripts/CH19/011/content/assembled.md,,,,不安,お金,田舎道,巡り,落ち着く,わら,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
12,CH19,012,CH19-012,CH19-012,三年寝太郎｜眠る力の昔ばなし,topic_research: pending,,workspaces/scripts/CH19/012/content/assembled.md,未完了,,2025-12-23 23:43:33,三年寝太郎,眠る力,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「三年寝太郎」を入口に、安心する方向へ静かに運びます。最後は 今日は休むと決める を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 夜の寝床の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 休むを一言だけ添える（押しつけない）。
今夜の一手: 今日は休むと決める
締め: 静かにおやすみへ。",,,,,,,,三年寝太郎 眠る力,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Simple futon, warm lamp, calm, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 夜の寝床の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 休むを一言だけ添える（押しつけない）。
今夜の一手: 今日は休むと決める
締め: 静かにおやすみへ。",,三年寝太郎｜眠る力の昔ばなし,workspaces/scripts/CH19/012/content/assembled.md,,,,疲れ,休めない,夜の寝床,休む,安心する,布団,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
13,CH19,013,CH19-013,CH19-013,まんじゅうこわい｜怖いのに笑える夜,topic_research: pending,,workspaces/scripts/CH19/013/content/assembled.md,未完了,,2025-12-23 23:43:33,こわいもの,笑ってほどく,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「こわいもの」を入口に、ほっとする方向へ静かに運びます。最後は 口角を少し上げる を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 夜の茶屋の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 笑いを一言だけ添える（押しつけない）。
今夜の一手: 口角を少し上げる
締め: 静かにおやすみへ。",,,,,,,,こわいもの 笑ってほどく,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet teahouse at night, cup and manju, warm light, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 夜の茶屋の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 笑いを一言だけ添える（押しつけない）。
今夜の一手: 口角を少し上げる
締め: 静かにおやすみへ。",,まんじゅうこわい｜怖いのに笑える夜,workspaces/scripts/CH19/013/content/assembled.md,,,,不安,恐れ,夜の茶屋,笑い,ほっとする,湯のみ,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
14,CH19,014,CH19-014,CH19-014,おむすびころりん｜ころんと眠れる話,topic_research: pending,,workspaces/scripts/CH19/014/content/assembled.md,未完了,,2025-12-23 23:43:33,おむすび,ころりん,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「おむすび」を入口に、ゆるむ方向へ静かに運びます。最後は 肩を回す を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 夜の山道の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: ゆるむを一言だけ添える（押しつけない）。
今夜の一手: 肩を回す
締め: 静かにおやすみへ。",,,,,,,,おむすび ころりん,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Mountain path at night, simple rice ball motif, calm, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 夜の山道の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: ゆるむを一言だけ添える（押しつけない）。
今夜の一手: 肩を回す
締め: 静かにおやすみへ。",,おむすびころりん｜ころんと眠れる話,workspaces/scripts/CH19/014/content/assembled.md,,,,疲れ,張りつめる,夜の山道,ゆるむ,ゆるむ,おむすび,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
15,CH19,015,CH19-015,CH19-015,さるかに合戦（やさしい再話）｜怒りを静める昔ばなし,topic_research: pending,,workspaces/scripts/CH19/015/content/assembled.md,未完了,,2025-12-23 23:43:33,さるかに,怒りが静まる,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「さるかに」を入口に、鎮まる方向へ静かに運びます。最後は 吐く息を長く を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 家の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: ほどくを一言だけ添える（押しつけない）。
今夜の一手: 吐く息を長く
締め: 静かにおやすみへ。",,,,,,,,さるかに 怒りが静まる,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Cozy room, persimmon, soft evening light, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 家の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: ほどくを一言だけ添える（押しつけない）。
今夜の一手: 吐く息を長く
締め: 静かにおやすみへ。",,さるかに合戦（やさしい再話）｜怒りを静める昔ばなし,workspaces/scripts/CH19/015/content/assembled.md,,,,怒り,イライラ,家の夕,ほどく,鎮まる,柿,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
16,CH19,016,CH19-016,CH19-016,桃太郎（おやすみ版）｜勇気とやさしさ,topic_research: pending,,workspaces/scripts/CH19/016/content/assembled.md,未完了,,2025-12-23 23:43:33,桃太郎,おやすみ版,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「桃太郎」を入口に、安心する方向へ静かに運びます。最後は 明日の一歩を一つ を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 川の朝の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 勇気を一言だけ添える（押しつけない）。
今夜の一手: 明日の一歩を一つ
締め: 静かにおやすみへ。",,,,,,,,桃太郎 おやすみ版,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Calm river, peach floating, soft morning light, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 川の朝の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 勇気を一言だけ添える（押しつけない）。
今夜の一手: 明日の一歩を一つ
締め: 静かにおやすみへ。",,桃太郎（おやすみ版）｜勇気とやさしさ,workspaces/scripts/CH19/016/content/assembled.md,,,,不安,勇気,川の朝,勇気,安心する,桃,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
17,CH19,017,CH19-017,CH19-017,大きなかぶ｜みんなで引っ張る夜,topic_research: pending,,workspaces/scripts/CH19/017/content/assembled.md,未完了,,2025-12-23 23:43:33,大きなかぶ,みんなで,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「大きなかぶ」を入口に、ほっとする方向へ静かに運びます。最後は 助けを一つ思い出す を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 畑の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 協力を一言だけ添える（押しつけない）。
今夜の一手: 助けを一つ思い出す
締め: 静かにおやすみへ。",,,,,,,,大きなかぶ みんなで,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet garden, big turnip, soft dusk, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 畑の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 協力を一言だけ添える（押しつけない）。
今夜の一手: 助けを一つ思い出す
締め: 静かにおやすみへ。",,大きなかぶ｜みんなで引っ張る夜,workspaces/scripts/CH19/017/content/assembled.md,,,,孤独,助け,畑の夕,協力,ほっとする,かぶ,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
18,CH19,018,CH19-018,CH19-018,三匹の子ぶた｜安心できる家の話,topic_research: pending,,workspaces/scripts/CH19/018/content/assembled.md,未完了,,2025-12-23 23:43:33,三匹の子ぶた,安心の家,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「三匹の子ぶた」を入口に、安心する方向へ静かに運びます。最後は 鍵をかけて安心する を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 夜の家の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 安心を一言だけ添える（押しつけない）。
今夜の一手: 鍵をかけて安心する
締め: 静かにおやすみへ。",,,,,,,,三匹の子ぶた 安心の家,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Cozy small houses, warm lights, calm night, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 夜の家の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 安心を一言だけ添える（押しつけない）。
今夜の一手: 鍵をかけて安心する
締め: 静かにおやすみへ。",,三匹の子ぶた｜安心できる家の話,workspaces/scripts/CH19/018/content/assembled.md,,,,不安,守り,夜の家,安心,安心する,家,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
19,CH19,019,CH19-019,CH19-019,シンデレラ｜静かな奇跡とおやすみ,topic_research: pending,,workspaces/scripts/CH19/019/content/assembled.md,未完了,,2025-12-23 23:43:33,シンデレラ,静かな奇跡,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「シンデレラ」を入口に、ほっとする方向へ静かに運びます。最後は 今日の良かったことを一つ を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 夜の台所の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 希望を一言だけ添える（押しつけない）。
今夜の一手: 今日の良かったことを一つ
締め: 静かにおやすみへ。",,,,,,,,シンデレラ 静かな奇跡,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Cozy kitchen at night, soft sparkle, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 夜の台所の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 希望を一言だけ添える（押しつけない）。
今夜の一手: 今日の良かったことを一つ
締め: 静かにおやすみへ。",,シンデレラ｜静かな奇跡とおやすみ,workspaces/scripts/CH19/019/content/assembled.md,,,,悲しみ,孤独,夜の台所,希望,ほっとする,ガラス,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
20,CH19,020,CH19-020,CH19-020,赤ずきん（やさしい再話）｜森をぬけて眠りへ,topic_research: pending,,workspaces/scripts/CH19/020/content/assembled.md,未完了,,2025-12-23 23:43:33,赤ずきん,森をぬける,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「赤ずきん」を入口に、落ち着く方向へ静かに運びます。最後は 足元の感覚に戻る を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 森の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 注意を一言だけ添える（押しつけない）。
今夜の一手: 足元の感覚に戻る
締め: 静かにおやすみへ。",,,,,,,,赤ずきん 森をぬける,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Forest path at dusk, red hood cloak, soft, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 森の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 注意を一言だけ添える（押しつけない）。
今夜の一手: 足元の感覚に戻る
締め: 静かにおやすみへ。",,赤ずきん（やさしい再話）｜森をぬけて眠りへ,workspaces/scripts/CH19/020/content/assembled.md,,,,不安,恐れ,森の夕,注意,落ち着く,赤い布,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
21,CH19,021,CH19-021,CH19-021,白雪姫｜眠れるように静かに語る夜,topic_research: pending,,workspaces/scripts/CH19/021/content/assembled.md,未完了,,2025-12-23 23:43:33,白雪姫,静かに語る,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「白雪姫」を入口に、眠りに落ちる方向へ静かに運びます。最後は 目を閉じて呼吸 を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 森の小屋の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 休むを一言だけ添える（押しつけない）。
今夜の一手: 目を閉じて呼吸
締め: 静かにおやすみへ。",,,,,,,,白雪姫 静かに語る,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Small cabin, warm light, apple on table, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 森の小屋の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 休むを一言だけ添える（押しつけない）。
今夜の一手: 目を閉じて呼吸
締め: 静かにおやすみへ。",,白雪姫｜眠れるように静かに語る夜,workspaces/scripts/CH19/021/content/assembled.md,,,,不安,緊張,森の小屋,休む,眠りに落ちる,林檎,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
22,CH19,022,CH19-022,CH19-022,眠れる森の姫｜長い眠りのやさしい話,topic_research: pending,,workspaces/scripts/CH19/022/content/assembled.md,未完了,,2025-12-23 23:43:33,眠れる森,やさしい眠り,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「眠れる森」を入口に、安心する方向へ静かに運びます。最後は 布団に深く沈む を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 古い城の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 休息を一言だけ添える（押しつけない）。
今夜の一手: 布団に深く沈む
締め: 静かにおやすみへ。",,,,,,,,眠れる森 やさしい眠り,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet castle room, soft moonlight, spinning wheel silhouette, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 古い城の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 休息を一言だけ添える（押しつけない）。
今夜の一手: 布団に深く沈む
締め: 静かにおやすみへ。",,眠れる森の姫｜長い眠りのやさしい話,workspaces/scripts/CH19/022/content/assembled.md,,,,疲れ,休めない,古い城の夜,休息,安心する,糸車,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
23,CH19,023,CH19-023,CH19-023,みにくいアヒルの子｜そのままの夜,topic_research: pending,,workspaces/scripts/CH19/023/content/assembled.md,未完了,,2025-12-23 23:43:33,みにくいアヒル,そのまま,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「みにくいアヒル」を入口に、やわらぐ方向へ静かに運びます。最後は 自分に一言やさしく を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 湖の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 受容を一言だけ添える（押しつけない）。
今夜の一手: 自分に一言やさしく
締め: 静かにおやすみへ。",,,,,,,,みにくいアヒル そのまま,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Calm lake at dusk, swan silhouette, soft, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 湖の夕の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 受容を一言だけ添える（押しつけない）。
今夜の一手: 自分に一言やさしく
締め: 静かにおやすみへ。",,みにくいアヒルの子｜そのままの夜,workspaces/scripts/CH19/023/content/assembled.md,,,,自己否定,自信,湖の夕,受容,やわらぐ,水面,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
24,CH19,024,CH19-024,CH19-024,王様の新しい服｜見栄をほどく夜,topic_research: pending,,workspaces/scripts/CH19/024/content/assembled.md,未完了,,2025-12-23 23:43:33,見栄,ほどける,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「見栄」を入口に、軽くなる方向へ静かに運びます。最後は 背伸びをやめる一言 を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 宮殿の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 手放すを一言だけ添える（押しつけない）。
今夜の一手: 背伸びをやめる一言
締め: 静かにおやすみへ。",,,,,,,,見栄 ほどける,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet palace hall, cloth motif, warm light, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 宮殿の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 手放すを一言だけ添える（押しつけない）。
今夜の一手: 背伸びをやめる一言
締め: 静かにおやすみへ。",,王様の新しい服｜見栄をほどく夜,workspaces/scripts/CH19/024/content/assembled.md,,,,不安,体裁,宮殿の夜,手放す,軽くなる,布,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
25,CH19,025,CH19-025,CH19-025,雪の女王（やさしい再話）｜氷がとける物語,topic_research: pending,,workspaces/scripts/CH19/025/content/assembled.md,未完了,,2025-12-23 23:43:33,雪の女王,氷がとける,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「雪の女王」を入口に、ほっとする方向へ静かに運びます。最後は 温かい飲み物を一口 を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 雪の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 温かさを一言だけ添える（押しつけない）。
今夜の一手: 温かい飲み物を一口
締め: 静かにおやすみへ。",,,,,,,,雪の女王 氷がとける,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Snowy night landscape, gentle glow, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 雪の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 温かさを一言だけ添える（押しつけない）。
今夜の一手: 温かい飲み物を一口
締め: 静かにおやすみへ。",,雪の女王（やさしい再話）｜氷がとける物語,workspaces/scripts/CH19/025/content/assembled.md,,,,孤独,冷える,雪の夜,温かさ,ほっとする,氷,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
26,CH19,026,CH19-026,CH19-026,長靴をはいた猫｜軽やかな夜話,topic_research: pending,,workspaces/scripts/CH19/026/content/assembled.md,未完了,,2025-12-23 23:43:33,長靴の猫,軽やかに,,昔ばなしを再話でゆっくり朗読し、眠りへ誘う。 「長靴の猫」を入口に、ほっとする方向へ静かに運びます。最後は 明日の工夫を一つ を一手だけ残して、安心で終えます。,20〜60代中心。昔ばなしや童話を、ゆっくり朗読で聞き流しながら眠りたい人。,"導入: 街の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 工夫を一言だけ添える（押しつけない）。
今夜の一手: 明日の工夫を一つ
締め: 静かにおやすみへ。",,,,,,,,長靴の猫 軽やかに,"16:9, high resolution, calm storybook mood, soft lamp light, minimal composition, subtle watercolor texture, clean lineart, soft shading, left 35% empty space for text, top 15% and bottom 25% clean background, no text, no logo, no watermark. SCENE: Quiet town street at night, cat silhouette with boots, minimal, empty left space. NEGATIVE: text, logo, watermark, signature, speech bubble, lowres, blur, noise.",左35%を余白（文字エリア）。上15%/下25%は重要物なし。上段: Noto Sans JP Black／下段: BIZ UDPゴシック Bold。白文字＋黒影。,,"導入: 街の夜の空気で今夜の物語を始める。
物語: ゆっくり進行→場面の区切りを作りながら語る。
余韻: 工夫を一言だけ添える（押しつけない）。
今夜の一手: 明日の工夫を一つ
締め: 静かにおやすみへ。",,長靴をはいた猫｜軽やかな夜話,workspaces/scripts/CH19/026/content/assembled.md,,,,不安,自信,街の夜,工夫,ほっとする,足あと,眠れない夜に、昔ばなしをゆっくりと。,・物語で気持ちをほどく<br>・やさしい余韻
